id,startup_id,criterio,score
618,16,4.3_clareza_dashboard,5.0
619,16,4.4_feedback_usuario,4.0
620,16,4.5_doc_tecnica,3.0
621,16,5.1_autonomia_bateria,5.0
622,16,5.2_eficiencia_carga,4.0
623,16,5.3_consumo_standby,3.0
624,16,5.4_dimensionamento_fonte,3.0
625,16,5.5_modo_sleep,5.0
626,16,6.1_protecao_ip_agua,3.0
627,16,6.2_resistencia_termica,4.0
628,16,6.3_integridade_mecanica,3.0
629,16,6.4_resistencia_impacto,3.0
630,16,6.5_durabilidade_conector,3.0
631,16,7.1_perda_pacotes,3.0
632,16,7.2_latencia_nuvem,5.0
633,16,7.3_integridade_backup,3.0
634,16,7.4_resiliencia_api,3.0
635,16,7.5_seguranca_cripto,3.0
636,16,8.1_risco_supply_chain,5.0
637,16,8.2_frequencia_manutencao,3.0
638,16,8.3_indice_reparabilidade,4.0
639,16,8.4_tempo_montagem,5.0
640,16,8.5_ciclo_vida_material,3.0
641,17,1.1_precisao_basica,4.0
642,17,1.2_calibracao,3.0
643,17,1.3_estabilidade_leitura,3.0
644,17,1.4_latencia_sinal,4.0
645,17,1.5_relacao_sinal_ruido,4.0
646,17,2.1_custo_bom,5.0
647,17,2.2_custo_opex,4.0
648,17,2.3_tempo_deploy,4.0
649,17,2.4_escalabilidade_fabril,5.0
650,17,2.5_competitividade_preco,3.0
651,17,3.1_mtbf_teorico,5.0
652,17,3.2_tratamento_erros,5.0
653,17,3.3_estabilidade_firmware,5.0
654,17,3.4_tempo_recuperacao,3.0
655,17,3.5_stress_test,3.0
656,17,4.1_tempo_instalacao,4.0
657,17,4.2_facilidade_config,5.0
658,17,4.3_clareza_dashboard,5.0
659,17,4.4_feedback_usuario,4.0
660,17,4.5_doc_tecnica,5.0
661,17,5.1_autonomia_bateria,3.0
662,17,5.2_eficiencia_carga,5.0
663,17,5.3_consumo_standby,4.0
664,17,5.4_dimensionamento_fonte,4.0
665,17,5.5_modo_sleep,4.0
666,17,6.1_protecao_ip_agua,3.0
667,17,6.2_resistencia_termica,4.0
668,17,6.3_integridade_mecanica,3.0
669,17,6.4_resistencia_impacto,4.0
670,17,6.5_durabilidade_conector,4.0
671,17,7.1_perda_pacotes,4.0
672,17,7.2_latencia_nuvem,4.0
673,17,7.3_integridade_backup,3.0
674,17,7.4_resiliencia_api,5.0
675,17,7.5_seguranca_cripto,4.0
676,17,8.1_risco_supply_chain,4.0
677,17,8.2_frequencia_manutencao,3.0
678,17,8.3_indice_reparabilidade,4.0
679,17,8.4_tempo_montagem,3.0
680,17,8.5_ciclo_vida_material,5.0
681,18,1.1_precisao_basica,1.0
682,18,1.2_calibracao,2.0
683,18,1.3_estabilidade_leitura,3.0
684,18,1.4_latencia_sinal,2.0
685,18,1.5_relacao_sinal_ruido,2.0
686,18,2.1_custo_bom,1.0
687,18,2.2_custo_opex,1.0
688,18,2.3_tempo_deploy,2.0
689,18,2.4_escalabilidade_fabril,1.0
690,18,2.5_competitividade_preco,3.0
691,18,3.1_mtbf_teorico,1.0
692,18,3.2_tratamento_erros,3.0
693,18,3.3_estabilidade_firmware,1.0
694,18,3.4_tempo_recuperacao,1.0
695,18,3.5_stress_test,3.0
696,18,4.1_tempo_instalacao,1.0
697,18,4.2_facilidade_config,1.0
698,18,4.3_clareza_dashboard,1.0
699,18,4.4_feedback_usuario,2.0
700,18,4.5_doc_tecnica,3.0
701,18,5.1_autonomia_bateria,1.0
702,18,5.2_eficiencia_carga,1.0
703,18,5.3_consumo_standby,1.0
704,18,5.4_dimensionamento_fonte,2.0
705,18,5.5_modo_sleep,1.0
706,18,6.1_protecao_ip_agua,2.0
707,18,6.2_resistencia_termica,3.0
708,18,6.3_integridade_mecanica,2.0
709,18,6.4_resistencia_impacto,1.0
710,18,6.5_durabilidade_conector,3.0
711,18,7.1_perda_pacotes,2.0
712,18,7.2_latencia_nuvem,1.0
713,18,7.3_integridade_backup,2.0
714,18,7.4_resiliencia_api,2.0
715,18,7.5_seguranca_cripto,1.0
716,18,8.1_risco_supply_chain,1.0
717,18,8.2_frequencia_manutencao,1.0
718,18,8.3_indice_reparabilidade,3.0
719,18,8.4_tempo_montagem,2.0
720,18,8.5_ciclo_vida_material,2.0
721,19,1.1_precisao_basica,4.0
722,19,1.2_calibracao,5.0
723,19,1.3_estabilidade_leitura,5.0
724,19,1.4_latencia_sinal,5.0
725,19,1.5_relacao_sinal_ruido,5.0
726,19,2.1_custo_bom,3.0
727,19,2.2_custo_opex,5.0
728,19,2.3_tempo_deploy,3.0
729,19,2.4_escalabilidade_fabril,3.0
730,19,2.5_competitividade_preco,3.0
731,19,3.1_mtbf_teorico,5.0
732,19,3.2_tratamento_erros,3.0
733,19,3.3_estabilidade_firmware,3.0
734,19,3.4_tempo_recuperacao,5.0
735,19,3.5_stress_test,3.0
736,19,4.1_tempo_instalacao,3.0
737,19,4.2_facilidade_config,3.0
738,19,4.3_clareza_dashboard,4.0
739,19,4.4_feedback_usuario,3.0
740,19,4.5_doc_tecnica,4.0
741,19,5.1_autonomia_bateria,4.0
742,19,5.2_eficiencia_carga,3.0
743,19,5.3_consumo_standby,5.0
744,19,5.4_dimensionamento_fonte,5.0
745,19,5.5_modo_sleep,4.0
746,19,6.1_protecao_ip_agua,3.0
747,19,6.2_resistencia_termica,3.0
748,19,6.3_integridade_mecanica,4.0
749,19,6.4_resistencia_impacto,4.0
750,19,6.5_durabilidade_conector,5.0
751,19,7.1_perda_pacotes,5.0
752,19,7.2_latencia_nuvem,3.0
753,19,7.3_integridade_backup,4.0
754,19,7.4_resiliencia_api,4.0
755,19,7.5_seguranca_cripto,4.0
756,19,8.1_risco_supply_chain,4.0
757,19,8.2_frequencia_manutencao,5.0
758,19,8.3_indice_reparabilidade,3.0
759,19,8.4_tempo_montagem,5.0
760,19,8.5_ciclo_vida_material,3.0
761,20,1.1_precisao_basica,5.0
762,20,1.2_calibracao,3.0
763,20,1.3_estabilidade_leitura,3.0
764,20,1.4_latencia_sinal,5.0
765,20,1.5_relacao_sinal_ruido,4.0
766,20,2.1_custo_bom,4.0
767,20,2.2_custo_opex,4.0
768,20,2.3_tempo_deploy,3.0
769,20,2.4_escalabilidade_fabril,4.0
770,20,2.5_competitividade_preco,3.0
771,20,3.1_mtbf_teorico,5.0
772,20,3.2_tratamento_erros,4.0
773,20,3.3_estabilidade_firmware,3.0
774,20,3.4_tempo_recuperacao,3.0
775,20,3.5_stress_test,5.0
776,20,4.1_tempo_instalacao,3.0
777,20,4.2_facilidade_config,5.0
778,20,4.3_clareza_dashboard,3.0
779,20,4.4_feedback_usuario,3.0
780,20,4.5_doc_tecnica,4.0
781,20,5.1_autonomia_bateria,4.0
782,20,5.2_eficiencia_carga,5.0
783,20,5.3_consumo_standby,4.0
784,20,5.4_dimensionamento_fonte,5.0
785,20,5.5_modo_sleep,3.0
786,20,6.1_protecao_ip_agua,5.0
787,20,6.2_resistencia_termica,3.0
788,20,6.3_integridade_mecanica,5.0
789,20,6.4_resistencia_impacto,5.0
790,20,6.5_durabilidade_conector,4.0
791,20,7.1_perda_pacotes,5.0
792,20,7.2_latencia_nuvem,5.0
793,20,7.3_integridade_backup,5.0
794,20,7.4_resiliencia_api,5.0
795,20,7.5_seguranca_cripto,4.0
796,20,8.1_risco_supply_chain,3.0
797,20,8.2_frequencia_manutencao,3.0
798,20,8.3_indice_reparabilidade,5.0
799,20,8.4_tempo_montagem,4.0
800,20,8.5_ciclo_vida_material,3.0
801,21,1.1_precisao_basica,2.0
802,21,1.2_calibracao,1.0
803,21,1.3_estabilidade_leitura,1.0
804,21,1.4_latencia_sinal,1.0
805,21,1.5_relacao_sinal_ruido,2.0
806,21,2.1_custo_bom,2.0
807,21,2.2_custo_opex,3.0
808,21,2.3_tempo_deploy,2.0
809,21,2.4_escalabilidade_fabril,2.0
810,21,2.5_competitividade_preco,3.0
811,21,3.1_mtbf_teorico,3.0
812,21,3.2_tratamento_erros,1.0
813,21,3.3_estabilidade_firmware,3.0
814,21,3.4_tempo_recuperacao,2.0
815,21,3.5_stress_test,1.0
816,21,4.1_tempo_instalacao,2.0
817,21,4.2_facilidade_config,3.0
818,21,4.3_clareza_dashboard,1.0
819,21,4.4_feedback_usuario,1.0
820,21,4.5_doc_tecnica,1.0
821,21,5.1_autonomia_bateria,2.0
822,21,5.2_eficiencia_carga,1.0
823,21,5.3_consumo_standby,3.0
824,21,5.4_dimensionamento_fonte,3.0
825,21,5.5_modo_sleep,1.0
826,21,6.1_protecao_ip_agua,2.0
827,21,6.2_resistencia_termica,2.0
828,21,6.3_integridade_mecanica,3.0
829,21,6.4_resistencia_impacto,3.0
830,21,6.5_durabilidade_conector,1.0
831,21,7.1_perda_pacotes,2.0
832,21,7.2_latencia_nuvem,1.0
833,21,7.3_integridade_backup,3.0
834,21,7.4_resiliencia_api,2.0
835,21,7.5_seguranca_cripto,3.0
836,21,8.1_risco_supply_chain,3.0
837,21,8.2_frequencia_manutencao,3.0
838,21,8.3_indice_reparabilidade,3.0
839,21,8.4_tempo_montagem,1.0
840,21,8.5_ciclo_vida_material,3.0
841,22,1.1_precisao_basica,5.0
842,22,1.2_calibracao,5.0
843,22,1.3_estabilidade_leitura,5.0
844,22,1.4_latencia_sinal,4.0
845,22,1.5_relacao_sinal_ruido,5.0
846,22,2.1_custo_bom,5.0
847,22,2.2_custo_opex,3.0
848,22,2.3_tempo_deploy,4.0
849,22,2.4_escalabilidade_fabril,5.0
850,22,2.5_competitividade_preco,5.0
851,22,3.1_mtbf_teorico,3.0
852,22,3.2_tratamento_erros,3.0
853,22,3.3_estabilidade_firmware,5.0
854,22,3.4_tempo_recuperacao,5.0
855,22,3.5_stress_test,3.0
856,22,4.1_tempo_instalacao,3.0
857,22,4.2_facilidade_config,3.0
858,22,4.3_clareza_dashboard,4.0
859,22,4.4_feedback_usuario,3.0
860,22,4.5_doc_tecnica,4.0
861,22,5.1_autonomia_bateria,3.0
862,22,5.2_eficiencia_carga,5.0
863,22,5.3_consumo_standby,4.0
864,22,5.4_dimensionamento_fonte,4.0
865,22,5.5_modo_sleep,5.0
866,22,6.1_protecao_ip_agua,4.0
867,22,6.2_resistencia_termica,3.0
868,22,6.3_integridade_mecanica,4.0
869,22,6.4_resistencia_impacto,3.0
870,22,6.5_durabilidade_conector,3.0
871,22,7.1_perda_pacotes,3.0
872,22,7.2_latencia_nuvem,5.0
873,22,7.3_integridade_backup,5.0
874,22,7.4_resiliencia_api,3.0
875,22,7.5_seguranca_cripto,5.0
876,22,8.1_risco_supply_chain,3.0
877,22,8.2_frequencia_manutencao,4.0
878,22,8.3_indice_reparabilidade,4.0
879,22,8.4_tempo_montagem,4.0
880,22,8.5_ciclo_vida_material,3.0
881,23,1.1_precisao_basica,4.0
882,23,1.2_calibracao,4.0
883,23,1.3_estabilidade_leitura,4.0
884,23,1.4_latencia_sinal,4.0
885,23,1.5_relacao_sinal_ruido,4.0
886,23,2.1_custo_bom,5.0
887,23,2.2_custo_opex,5.0
888,23,2.3_tempo_deploy,4.0
889,23,2.4_escalabilidade_fabril,3.0
890,23,2.5_competitividade_preco,3.0
891,23,3.1_mtbf_teorico,5.0
892,23,3.2_tratamento_erros,5.0
893,23,3.3_estabilidade_firmware,3.0
894,23,3.4_tempo_recuperacao,4.0
895,23,3.5_stress_test,3.0
896,23,4.1_tempo_instalacao,3.0
897,23,4.2_facilidade_config,3.0
898,23,4.3_clareza_dashboard,3.0
899,23,4.4_feedback_usuario,5.0
900,23,4.5_doc_tecnica,5.0
901,23,5.1_autonomia_bateria,4.0
902,23,5.2_eficiencia_carga,5.0
903,23,5.3_consumo_standby,5.0
904,23,5.4_dimensionamento_fonte,3.0
905,23,5.5_modo_sleep,3.0
906,23,6.1_protecao_ip_agua,4.0
907,23,6.2_resistencia_termica,4.0
908,23,6.3_integridade_mecanica,4.0
909,23,6.4_resistencia_impacto,5.0
910,23,6.5_durabilidade_conector,4.0
911,23,7.1_perda_pacotes,4.0
912,23,7.2_latencia_nuvem,3.0
913,23,7.3_integridade_backup,4.0
914,23,7.4_resiliencia_api,4.0
915,23,7.5_seguranca_cripto,3.0
916,23,8.1_risco_supply_chain,5.0
917,23,8.2_frequencia_manutencao,5.0
918,23,8.3_indice_reparabilidade,3.0
919,23,8.4_tempo_montagem,4.0
920,23,8.5_ciclo_vida_material,4.0
921,24,1.1_precisao_basica,3.0
922,24,1.2_calibracao,2.0
923,24,1.3_estabilidade_leitura,2.0
924,24,1.4_latencia_sinal,1.0
925,24,1.5_relacao_sinal_ruido,2.0
926,24,2.1_custo_bom,3.0
927,24,2.2_custo_opex,3.0
928,24,2.3_tempo_deploy,2.0
929,24,2.4_escalabilidade_fabril,2.0
930,24,2.5_competitividade_preco,3.0
931,24,3.1_mtbf_teorico,2.0
932,24,3.2_tratamento_erros,1.0
933,24,3.3_estabilidade_firmware,3.0
934,24,3.4_tempo_recuperacao,2.0
935,24,3.5_stress_test,2.0
936,24,4.1_tempo_instalacao,3.0
937,24,4.2_facilidade_config,1.0
938,24,4.3_clareza_dashboard,2.0
939,24,4.4_feedback_usuario,3.0
940,24,4.5_doc_tecnica,2.0
941,24,5.1_autonomia_bateria,1.0
942,24,5.2_eficiencia_carga,1.0
943,24,5.3_consumo_standby,1.0
944,24,5.4_dimensionamento_fonte,3.0
945,24,5.5_modo_sleep,2.0
946,24,6.1_protecao_ip_agua,1.0
947,24,6.2_resistencia_termica,1.0
948,24,6.3_integridade_mecanica,2.0
949,24,6.4_resistencia_impacto,3.0
950,24,6.5_durabilidade_conector,3.0
951,24,7.1_perda_pacotes,3.0
952,24,7.2_latencia_nuvem,3.0
953,24,7.3_integridade_backup,1.0
954,24,7.4_resiliencia_api,3.0
955,24,7.5_seguranca_cripto,1.0
956,24,8.1_risco_supply_chain,3.0
957,24,8.2_frequencia_manutencao,2.0
958,24,8.3_indice_reparabilidade,3.0
959,24,8.4_tempo_montagem,1.0
960,24,8.5_ciclo_vida_material,3.0
961,25,1.1_precisao_basica,3.0
962,25,1.2_calibracao,4.0
963,25,1.3_estabilidade_leitura,3.0
964,25,1.4_latencia_sinal,5.0
965,25,1.5_relacao_sinal_ruido,4.0
966,25,2.1_custo_bom,3.0
967,25,2.2_custo_opex,3.0
968,25,2.3_tempo_deploy,3.0
969,25,2.4_escalabilidade_fabril,3.0
970,25,2.5_competitividade_preco,5.0
971,25,3.1_mtbf_teorico,3.0
972,25,3.2_tratamento_erros,4.0
973,25,3.3_estabilidade_firmware,5.0
974,25,3.4_tempo_recuperacao,4.0
975,25,3.5_stress_test,5.0
976,25,4.1_tempo_instalacao,5.0
977,25,4.2_facilidade_config,3.0
978,25,4.3_clareza_dashboard,5.0
979,25,4.4_feedback_usuario,3.0
980,25,4.5_doc_tecnica,4.0
981,25,5.1_autonomia_bateria,3.0
982,25,5.2_eficiencia_carga,5.0
983,25,5.3_consumo_standby,3.0
984,25,5.4_dimensionamento_fonte,5.0
985,25,5.5_modo_sleep,4.0
986,25,6.1_protecao_ip_agua,3.0
987,25,6.2_resistencia_termica,4.0
988,25,6.3_integridade_mecanica,5.0
989,25,6.4_resistencia_impacto,5.0
990,25,6.5_durabilidade_conector,5.0
991,25,7.1_perda_pacotes,4.0
992,25,7.2_latencia_nuvem,3.0
993,25,7.3_integridade_backup,3.0
994,25,7.4_resiliencia_api,5.0
995,25,7.5_seguranca_cripto,3.0
996,25,8.1_risco_supply_chain,4.0
997,25,8.2_frequencia_manutencao,3.0
998,25,8.3_indice_reparabilidade,5.0
999,25,8.4_tempo_montagem,3.0
1000,25,8.5_ciclo_vida_material,3.0
1001,26,1.1_precisao_basica,3.0
1002,26,1.2_calibracao,5.0
1003,26,1.3_estabilidade_leitura,5.0
1004,26,1.4_latencia_sinal,4.0
1005,26,1.5_relacao_sinal_ruido,4.0
1006,26,2.1_custo_bom,3.0
1007,26,2.2_custo_opex,4.0
1008,26,2.3_tempo_deploy,5.0
1009,26,2.4_escalabilidade_fabril,5.0
1010,26,2.5_competitividade_preco,5.0
1011,26,3.1_mtbf_teorico,5.0
1012,26,3.2_tratamento_erros,3.0
1013,26,3.3_estabilidade_firmware,3.0
1014,26,3.4_tempo_recuperacao,5.0
1015,26,3.5_stress_test,5.0
1016,26,4.1_tempo_instalacao,5.0
1017,26,4.2_facilidade_config,5.0
1018,26,4.3_clareza_dashboard,4.0
1019,26,4.4_feedback_usuario,4.0
1020,26,4.5_doc_tecnica,5.0
1021,26,5.1_autonomia_bateria,4.0
1022,26,5.2_eficiencia_carga,4.0
1023,26,5.3_consumo_standby,3.0
1024,26,5.4_dimensionamento_fonte,5.0
1025,26,5.5_modo_sleep,3.0
1026,26,6.1_protecao_ip_agua,3.0
1027,26,6.2_resistencia_termica,3.0
1028,26,6.3_integridade_mecanica,3.0
1029,26,6.4_resistencia_impacto,3.0
1030,26,6.5_durabilidade_conector,4.0
1031,26,7.1_perda_pacotes,3.0
1032,26,7.2_latencia_nuvem,3.0
1033,26,7.3_integridade_backup,4.0
1034,26,7.4_resiliencia_api,5.0
1035,26,7.5_seguranca_cripto,3.0
1036,26,8.1_risco_supply_chain,5.0
1037,26,8.2_frequencia_manutencao,5.0
1038,26,8.3_indice_reparabilidade,4.0
1039,26,8.4_tempo_montagem,5.0
1040,26,8.5_ciclo_vida_material,3.0
1041,27,1.1_precisao_basica,3.0
1042,27,1.2_calibracao,2.0
1043,27,1.3_estabilidade_leitura,3.0
1044,27,1.4_latencia_sinal,1.0
1045,27,1.5_relacao_sinal_ruido,2.0
1046,27,2.1_custo_bom,3.0
1047,27,2.2_custo_opex,1.0
1048,27,2.3_tempo_deploy,2.0
1049,27,2.4_escalabilidade_fabril,2.0
1050,27,2.5_competitividade_preco,2.0
1051,27,3.1_mtbf_teorico,3.0
1052,27,3.2_tratamento_erros,2.0
1053,27,3.3_estabilidade_firmware,3.0
1054,27,3.4_tempo_recuperacao,1.0
1055,27,3.5_stress_test,3.0
1056,27,4.1_tempo_instalacao,3.0
1057,27,4.2_facilidade_config,3.0
1058,27,4.3_clareza_dashboard,3.0
1059,27,4.4_feedback_usuario,3.0
1060,27,4.5_doc_tecnica,3.0
1061,27,5.1_autonomia_bateria,1.0
1062,27,5.2_eficiencia_carga,2.0
1063,27,5.3_consumo_standby,1.0
1064,27,5.4_dimensionamento_fonte,3.0
1065,27,5.5_modo_sleep,1.0
1066,27,6.1_protecao_ip_agua,2.0
1067,27,6.2_resistencia_termica,1.0
1068,27,6.3_integridade_mecanica,3.0
1069,27,6.4_resistencia_impacto,1.0
1070,27,6.5_durabilidade_conector,3.0
1071,27,7.1_perda_pacotes,3.0
1072,27,7.2_latencia_nuvem,3.0
1073,27,7.3_integridade_backup,1.0
1074,27,7.4_resiliencia_api,3.0
1075,27,7.5_seguranca_cripto,2.0
1076,27,8.1_risco_supply_chain,2.0
1077,27,8.2_frequencia_manutencao,1.0
1078,27,8.3_indice_reparabilidade,3.0
1079,27,8.4_tempo_montagem,1.0
1080,27,8.5_ciclo_vida_material,3.0
1081,28,1.1_precisao_basica,3.0
1082,28,1.2_calibracao,3.0
1083,28,1.3_estabilidade_leitura,5.0
1084,28,1.4_latencia_sinal,5.0
1085,28,1.5_relacao_sinal_ruido,5.0
1086,28,2.1_custo_bom,5.0
1087,28,2.2_custo_opex,4.0
1088,28,2.3_tempo_deploy,4.0
1089,28,2.4_escalabilidade_fabril,4.0
1090,28,2.5_competitividade_preco,4.0
1091,28,3.1_mtbf_teorico,5.0
1092,28,3.2_tratamento_erros,5.0
1093,28,3.3_estabilidade_firmware,3.0
1094,28,3.4_tempo_recuperacao,3.0
1095,28,3.5_stress_test,4.0
1096,28,4.1_tempo_instalacao,3.0
1097,28,4.2_facilidade_config,3.0
1098,28,4.3_clareza_dashboard,3.0
1099,28,4.4_feedback_usuario,3.0
1100,28,4.5_doc_tecnica,5.0
1101,28,5.1_autonomia_bateria,5.0
1102,28,5.2_eficiencia_carga,5.0
1103,28,5.3_consumo_standby,4.0
1104,28,5.4_dimensionamento_fonte,3.0
1105,28,5.5_modo_sleep,3.0
1106,28,6.1_protecao_ip_agua,4.0
1107,28,6.2_resistencia_termica,3.0
1108,28,6.3_integridade_mecanica,3.0
1109,28,6.4_resistencia_impacto,3.0
1110,28,6.5_durabilidade_conector,3.0
1111,28,7.1_perda_pacotes,3.0
1112,28,7.2_latencia_nuvem,3.0
1113,28,7.3_integridade_backup,5.0
1114,28,7.4_resiliencia_api,3.0
1115,28,7.5_seguranca_cripto,5.0
1116,28,8.1_risco_supply_chain,5.0
1117,28,8.2_frequencia_manutencao,5.0
1118,28,8.3_indice_reparabilidade,5.0
1119,28,8.4_tempo_montagem,3.0
1120,28,8.5_ciclo_vida_material,3.0
1121,29,1.1_precisao_basica,4.0
1122,29,1.2_calibracao,5.0
1123,29,1.3_estabilidade_leitura,3.0
1124,29,1.4_latencia_sinal,3.0
1125,29,1.5_relacao_sinal_ruido,4.0
1126,29,2.1_custo_bom,5.0
1127,29,2.2_custo_opex,3.0
1128,29,2.3_tempo_deploy,3.0
1129,29,2.4_escalabilidade_fabril,3.0
1130,29,2.5_competitividade_preco,4.0
1131,29,3.1_mtbf_teorico,4.0
1132,29,3.2_tratamento_erros,4.0
1133,29,3.3_estabilidade_firmware,3.0
1134,29,3.4_tempo_recuperacao,5.0
1135,29,3.5_stress_test,4.0
1136,29,4.1_tempo_instalacao,4.0
1137,29,4.2_facilidade_config,3.0
1138,29,4.3_clareza_dashboard,5.0
1139,29,4.4_feedback_usuario,5.0
1140,29,4.5_doc_tecnica,5.0
1141,29,5.1_autonomia_bateria,3.0
1142,29,5.2_eficiencia_carga,4.0
1143,29,5.3_consumo_standby,3.0
1144,29,5.4_dimensionamento_fonte,5.0
1145,29,5.5_modo_sleep,3.0
1146,29,6.1_protecao_ip_agua,5.0
1147,29,6.2_resistencia_termica,3.0
1148,29,6.3_integridade_mecanica,3.0
1149,29,6.4_resistencia_impacto,5.0
1150,29,6.5_durabilidade_conector,3.0
1151,29,7.1_perda_pacotes,5.0
1152,29,7.2_latencia_nuvem,4.0
1153,29,7.3_integridade_backup,4.0
1154,29,7.4_resiliencia_api,3.0
1155,29,7.5_seguranca_cripto,3.0
1156,29,8.1_risco_supply_chain,3.0
1157,29,8.2_frequencia_manutencao,4.0
1158,29,8.3_indice_reparabilidade,3.0
1159,29,8.4_tempo_montagem,4.0
1160,29,8.5_ciclo_vida_material,4.0
1161,30,1.1_precisao_basica,4.0
1162,30,1.2_calibracao,5.0
1163,30,1.3_estabilidade_leitura,4.0
1164,30,1.4_latencia_sinal,3.0
1165,30,1.5_relacao_sinal_ruido,3.0
1166,30,2.1_custo_bom,4.0
1167,30,2.2_custo_opex,5.0
1168,30,2.3_tempo_deploy,4.0
1169,30,2.4_escalabilidade_fabril,5.0
1170,30,2.5_competitividade_preco,5.0
1171,30,3.1_mtbf_teorico,4.0
1172,30,3.2_tratamento_erros,3.0
1173,30,3.3_estabilidade_firmware,5.0
1174,30,3.4_tempo_recuperacao,3.0
1175,30,3.5_stress_test,5.0
1176,30,4.1_tempo_instalacao,4.0
1177,30,4.2_facilidade_config,3.0
1178,30,4.3_clareza_dashboard,4.0
1179,30,4.4_feedback_usuario,4.0
1180,30,4.5_doc_tecnica,5.0
1181,30,5.1_autonomia_bateria,4.0
1182,30,5.2_eficiencia_carga,4.0
1183,30,5.3_consumo_standby,4.0
1184,30,5.4_dimensionamento_fonte,3.0
1185,30,5.5_modo_sleep,4.0
1186,30,6.1_protecao_ip_agua,4.0
1187,30,6.2_resistencia_termica,5.0
1188,30,6.3_integridade_mecanica,4.0
1189,30,6.4_resistencia_impacto,5.0
1190,30,6.5_durabilidade_conector,4.0
1191,30,7.1_perda_pacotes,5.0
1192,30,7.2_latencia_nuvem,3.0
1193,30,7.3_integridade_backup,3.0
1194,30,7.4_resiliencia_api,5.0
1195,30,7.5_seguranca_cripto,3.0
1196,30,8.1_risco_supply_chain,3.0
1197,30,8.2_frequencia_manutencao,4.0
1198,30,8.3_indice_reparabilidade,5.0
1199,30,8.4_tempo_montagem,5.0
1200,30,8.5_ciclo_vida_material,5.0
1201,31,1.1_precisao_basica,5.0
1202,31,1.2_calibracao,5.0
1203,31,1.3_estabilidade_leitura,4.0
1204,31,1.4_latencia_sinal,5.0
1205,31,1.5_relacao_sinal_ruido,5.0
1206,31,2.1_custo_bom,4.0
1207,31,2.2_custo_opex,4.0
1208,31,2.3_tempo_deploy,5.0
1209,31,2.4_escalabilidade_fabril,5.0
1210,31,2.5_competitividade_preco,4.0
1211,31,3.1_mtbf_teorico,3.0
1212,31,3.2_tratamento_erros,3.0
1213,31,3.3_estabilidade_firmware,5.0
1214,31,3.4_tempo_recuperacao,3.0
