id,startup_id,criterio,score
1215,31,3.5_stress_test,5.0
1216,31,4.1_tempo_instalacao,4.0
1217,31,4.2_facilidade_config,4.0
1218,31,4.3_clareza_dashboard,5.0
1219,31,4.4_feedback_usuario,4.0
1220,31,4.5_doc_tecnica,4.0
1221,31,5.1_autonomia_bateria,4.0
1222,31,5.2_eficiencia_carga,4.0
1223,31,5.3_consumo_standby,4.0
1224,31,5.4_dimensionamento_fonte,4.0
1225,31,5.5_modo_sleep,4.0
1226,31,6.1_protecao_ip_agua,3.0
1227,31,6.2_resistencia_termica,4.0
1228,31,6.3_integridade_mecanica,3.0
1229,31,6.4_resistencia_impacto,3.0
1230,31,6.5_durabilidade_conector,3.0
1231,31,7.1_perda_pacotes,4.0
1232,31,7.2_latencia_nuvem,5.0
1233,31,7.3_integridade_backup,4.0
1234,31,7.4_resiliencia_api,3.0
1235,31,7.5_seguranca_cripto,3.0
1236,31,8.1_risco_supply_chain,5.0
1237,31,8.2_frequencia_manutencao,5.0
1238,31,8.3_indice_reparabilidade,4.0
1239,31,8.4_tempo_montagem,4.0
1240,31,8.5_ciclo_vida_material,4.0
1241,32,1.1_precisao_basica,1.0
1242,32,1.2_calibracao,2.0
1243,32,1.3_estabilidade_leitura,3.0
1244,32,1.4_latencia_sinal,2.0
1245,32,1.5_relacao_sinal_ruido,3.0
1246,32,2.1_custo_bom,2.0
1247,32,2.2_custo_opex,2.0
1248,32,2.3_tempo_deploy,2.0
1249,32,2.4_escalabilidade_fabril,3.0
1250,32,2.5_competitividade_preco,3.0
1251,32,3.1_mtbf_teorico,2.0
1252,32,3.2_tratamento_erros,1.0
1253,32,3.3_estabilidade_firmware,1.0
1254,32,3.4_tempo_recuperacao,1.0
1255,32,3.5_stress_test,1.0
1256,32,4.1_tempo_instalacao,3.0
1257,32,4.2_facilidade_config,1.0
1258,32,4.3_clareza_dashboard,2.0
1259,32,4.4_feedback_usuario,3.0
1260,32,4.5_doc_tecnica,1.0
1261,32,5.1_autonomia_bateria,3.0
1262,32,5.2_eficiencia_carga,2.0
1263,32,5.3_consumo_standby,1.0
1264,32,5.4_dimensionamento_fonte,1.0
1265,32,5.5_modo_sleep,3.0
1266,32,6.1_protecao_ip_agua,2.0
1267,32,6.2_resistencia_termica,3.0
1268,32,6.3_integridade_mecanica,3.0
1269,32,6.4_resistencia_impacto,3.0
1270,32,6.5_durabilidade_conector,3.0
1271,32,7.1_perda_pacotes,3.0
1272,32,7.2_latencia_nuvem,3.0
1273,32,7.3_integridade_backup,3.0
1274,32,7.4_resiliencia_api,1.0
1275,32,7.5_seguranca_cripto,1.0
1276,32,8.1_risco_supply_chain,2.0
1277,32,8.2_frequencia_manutencao,3.0
1278,32,8.3_indice_reparabilidade,1.0
1279,32,8.4_tempo_montagem,3.0
1280,32,8.5_ciclo_vida_material,2.0
1281,33,1.1_precisao_basica,5.0
1282,33,1.2_calibracao,3.0
1283,33,1.3_estabilidade_leitura,5.0
1284,33,1.4_latencia_sinal,3.0
1285,33,1.5_relacao_sinal_ruido,3.0
1286,33,2.1_custo_bom,3.0
1287,33,2.2_custo_opex,4.0
1288,33,2.3_tempo_deploy,5.0
1289,33,2.4_escalabilidade_fabril,4.0
1290,33,2.5_competitividade_preco,4.0
1291,33,3.1_mtbf_teorico,3.0
1292,33,3.2_tratamento_erros,5.0
1293,33,3.3_estabilidade_firmware,3.0
1294,33,3.4_tempo_recuperacao,3.0
1295,33,3.5_stress_test,3.0
1296,33,4.1_tempo_instalacao,3.0
1297,33,4.2_facilidade_config,4.0
1298,33,4.3_clareza_dashboard,5.0
1299,33,4.4_feedback_usuario,4.0
1300,33,4.5_doc_tecnica,5.0
1301,33,5.1_autonomia_bateria,5.0
1302,33,5.2_eficiencia_carga,4.0
1303,33,5.3_consumo_standby,5.0
1304,33,5.4_dimensionamento_fonte,4.0
1305,33,5.5_modo_sleep,5.0
1306,33,6.1_protecao_ip_agua,4.0
1307,33,6.2_resistencia_termica,4.0
1308,33,6.3_integridade_mecanica,5.0
1309,33,6.4_resistencia_impacto,5.0
1310,33,6.5_durabilidade_conector,5.0
1311,33,7.1_perda_pacotes,4.0
1312,33,7.2_latencia_nuvem,3.0
1313,33,7.3_integridade_backup,5.0
1314,33,7.4_resiliencia_api,4.0
1315,33,7.5_seguranca_cripto,4.0
1316,33,8.1_risco_supply_chain,3.0
1317,33,8.2_frequencia_manutencao,4.0
1318,33,8.3_indice_reparabilidade,3.0
1319,33,8.4_tempo_montagem,5.0
1320,33,8.5_ciclo_vida_material,5.0
1321,34,1.1_precisao_basica,4.0
1322,34,1.2_calibracao,5.0
1323,34,1.3_estabilidade_leitura,4.0
1324,34,1.4_latencia_sinal,4.0
1325,34,1.5_relacao_sinal_ruido,5.0
1326,34,2.1_custo_bom,4.0
1327,34,2.2_custo_opex,5.0
1328,34,2.3_tempo_deploy,5.0
1329,34,2.4_escalabilidade_fabril,3.0
1330,34,2.5_competitividade_preco,4.0
1331,34,3.1_mtbf_teorico,4.0
1332,34,3.2_tratamento_erros,4.0
1333,34,3.3_estabilidade_firmware,4.0
1334,34,3.4_tempo_recuperacao,5.0
1335,34,3.5_stress_test,5.0
1336,34,4.1_tempo_instalacao,3.0
1337,34,4.2_facilidade_config,4.0
1338,34,4.3_clareza_dashboard,4.0
1339,34,4.4_feedback_usuario,4.0
1340,34,4.5_doc_tecnica,4.0
1341,34,5.1_autonomia_bateria,4.0
1342,34,5.2_eficiencia_carga,3.0
1343,34,5.3_consumo_standby,4.0
1344,34,5.4_dimensionamento_fonte,4.0
1345,34,5.5_modo_sleep,3.0
1346,34,6.1_protecao_ip_agua,5.0
1347,34,6.2_resistencia_termica,4.0
1348,34,6.3_integridade_mecanica,4.0
1349,34,6.4_resistencia_impacto,5.0
1350,34,6.5_durabilidade_conector,4.0
1351,34,7.1_perda_pacotes,5.0
1352,34,7.2_latencia_nuvem,4.0
1353,34,7.3_integridade_backup,3.0
1354,34,7.4_resiliencia_api,5.0
1355,34,7.5_seguranca_cripto,5.0
1356,34,8.1_risco_supply_chain,4.0
1357,34,8.2_frequencia_manutencao,3.0
1358,34,8.3_indice_reparabilidade,3.0
1359,34,8.4_tempo_montagem,4.0
1360,34,8.5_ciclo_vida_material,4.0
1361,35,1.1_precisao_basica,1.0
1362,35,1.2_calibracao,1.0
1363,35,1.3_estabilidade_leitura,3.0
1364,35,1.4_latencia_sinal,3.0
1365,35,1.5_relacao_sinal_ruido,3.0
1366,35,2.1_custo_bom,2.0
1367,35,2.2_custo_opex,1.0
1368,35,2.3_tempo_deploy,1.0
1369,35,2.4_escalabilidade_fabril,2.0
1370,35,2.5_competitividade_preco,1.0
1371,35,3.1_mtbf_teorico,2.0
1372,35,3.2_tratamento_erros,3.0
1373,35,3.3_estabilidade_firmware,1.0
1374,35,3.4_tempo_recuperacao,3.0
1375,35,3.5_stress_test,1.0
1376,35,4.1_tempo_instalacao,1.0
1377,35,4.2_facilidade_config,3.0
1378,35,4.3_clareza_dashboard,2.0
1379,35,4.4_feedback_usuario,3.0
1380,35,4.5_doc_tecnica,3.0
1381,35,5.1_autonomia_bateria,3.0
1382,35,5.2_eficiencia_carga,2.0
1383,35,5.3_consumo_standby,1.0
1384,35,5.4_dimensionamento_fonte,1.0
1385,35,5.5_modo_sleep,1.0
1386,35,6.1_protecao_ip_agua,3.0
1387,35,6.2_resistencia_termica,1.0
1388,35,6.3_integridade_mecanica,1.0
1389,35,6.4_resistencia_impacto,1.0
1390,35,6.5_durabilidade_conector,3.0
1391,35,7.1_perda_pacotes,3.0
1392,35,7.2_latencia_nuvem,3.0
1393,35,7.3_integridade_backup,1.0
1394,35,7.4_resiliencia_api,3.0
1395,35,7.5_seguranca_cripto,1.0
1396,35,8.1_risco_supply_chain,1.0
1397,35,8.2_frequencia_manutencao,1.0
1398,35,8.3_indice_reparabilidade,2.0
1399,35,8.4_tempo_montagem,2.0
1400,35,8.5_ciclo_vida_material,3.0
1401,36,1.1_precisao_basica,5.0
1402,36,1.2_calibracao,3.0
1403,36,1.3_estabilidade_leitura,3.0
1404,36,1.4_latencia_sinal,5.0
1405,36,1.5_relacao_sinal_ruido,3.0
1406,36,2.1_custo_bom,4.0
1407,36,2.2_custo_opex,4.0
1408,36,2.3_tempo_deploy,4.0
1409,36,2.4_escalabilidade_fabril,4.0
1410,36,2.5_competitividade_preco,4.0
1411,36,3.1_mtbf_teorico,4.0
1412,36,3.2_tratamento_erros,4.0
1413,36,3.3_estabilidade_firmware,5.0
1414,36,3.4_tempo_recuperacao,3.0
1415,36,3.5_stress_test,5.0
1416,36,4.1_tempo_instalacao,4.0
1417,36,4.2_facilidade_config,3.0
1418,36,4.3_clareza_dashboard,5.0
1419,36,4.4_feedback_usuario,3.0
1420,36,4.5_doc_tecnica,5.0
1421,36,5.1_autonomia_bateria,3.0
1422,36,5.2_eficiencia_carga,4.0
1423,36,5.3_consumo_standby,3.0
1424,36,5.4_dimensionamento_fonte,3.0
1425,36,5.5_modo_sleep,4.0
1426,36,6.1_protecao_ip_agua,4.0
1427,36,6.2_resistencia_termica,4.0
1428,36,6.3_integridade_mecanica,4.0
1429,36,6.4_resistencia_impacto,3.0
1430,36,6.5_durabilidade_conector,3.0
1431,36,7.1_perda_pacotes,4.0
1432,36,7.2_latencia_nuvem,5.0
1433,36,7.3_integridade_backup,4.0
1434,36,7.4_resiliencia_api,3.0
1435,36,7.5_seguranca_cripto,5.0
1436,36,8.1_risco_supply_chain,5.0
1437,36,8.2_frequencia_manutencao,3.0
1438,36,8.3_indice_reparabilidade,3.0
1439,36,8.4_tempo_montagem,3.0
1440,36,8.5_ciclo_vida_material,5.0
1441,37,1.1_precisao_basica,3.0
1442,37,1.2_calibracao,4.0
1443,37,1.3_estabilidade_leitura,5.0
1444,37,1.4_latencia_sinal,5.0
1445,37,1.5_relacao_sinal_ruido,5.0
1446,37,2.1_custo_bom,4.0
1447,37,2.2_custo_opex,4.0
1448,37,2.3_tempo_deploy,4.0
1449,37,2.4_escalabilidade_fabril,4.0
1450,37,2.5_competitividade_preco,4.0
1451,37,3.1_mtbf_teorico,3.0
1452,37,3.2_tratamento_erros,3.0
1453,37,3.3_estabilidade_firmware,5.0
1454,37,3.4_tempo_recuperacao,4.0
1455,37,3.5_stress_test,3.0
1456,37,4.1_tempo_instalacao,4.0
1457,37,4.2_facilidade_config,5.0
1458,37,4.3_clareza_dashboard,4.0
1459,37,4.4_feedback_usuario,3.0
1460,37,4.5_doc_tecnica,3.0
1461,37,5.1_autonomia_bateria,3.0
1462,37,5.2_eficiencia_carga,4.0
1463,37,5.3_consumo_standby,3.0
1464,37,5.4_dimensionamento_fonte,3.0
1465,37,5.5_modo_sleep,5.0
1466,37,6.1_protecao_ip_agua,5.0
1467,37,6.2_resistencia_termica,4.0
1468,37,6.3_integridade_mecanica,4.0
1469,37,6.4_resistencia_impacto,3.0
1470,37,6.5_durabilidade_conector,4.0
1471,37,7.1_perda_pacotes,5.0
1472,37,7.2_latencia_nuvem,3.0
1473,37,7.3_integridade_backup,4.0
1474,37,7.4_resiliencia_api,3.0
1475,37,7.5_seguranca_cripto,5.0
1476,37,8.1_risco_supply_chain,5.0
1477,37,8.2_frequencia_manutencao,5.0
1478,37,8.3_indice_reparabilidade,5.0
1479,37,8.4_tempo_montagem,4.0
1480,37,8.5_ciclo_vida_material,5.0
1481,38,1.1_precisao_basica,3.0
1482,38,1.2_calibracao,2.0
1483,38,1.3_estabilidade_leitura,3.0
1484,38,1.4_latencia_sinal,2.0
1485,38,1.5_relacao_sinal_ruido,3.0
1486,38,2.1_custo_bom,1.0
1487,38,2.2_custo_opex,3.0
1488,38,2.3_tempo_deploy,3.0
1489,38,2.4_escalabilidade_fabril,1.0
1490,38,2.5_competitividade_preco,1.0
1491,38,3.1_mtbf_teorico,1.0
1492,38,3.2_tratamento_erros,3.0
1493,38,3.3_estabilidade_firmware,1.0
1494,38,3.4_tempo_recuperacao,3.0
1495,38,3.5_stress_test,1.0
1496,38,4.1_tempo_instalacao,2.0
1497,38,4.2_facilidade_config,2.0
1498,38,4.3_clareza_dashboard,2.0
1499,38,4.4_feedback_usuario,3.0
1500,38,4.5_doc_tecnica,1.0
1501,38,5.1_autonomia_bateria,3.0
1502,38,5.2_eficiencia_carga,2.0
1503,38,5.3_consumo_standby,1.0
1504,38,5.4_dimensionamento_fonte,2.0
1505,38,5.5_modo_sleep,2.0
1506,38,6.1_protecao_ip_agua,1.0
1507,38,6.2_resistencia_termica,1.0
1508,38,6.3_integridade_mecanica,3.0
1509,38,6.4_resistencia_impacto,3.0
1510,38,6.5_durabilidade_conector,2.0
1511,38,7.1_perda_pacotes,2.0
1512,38,7.2_latencia_nuvem,3.0
1513,38,7.3_integridade_backup,1.0
1514,38,7.4_resiliencia_api,3.0
1515,38,7.5_seguranca_cripto,2.0
1516,38,8.1_risco_supply_chain,2.0
1517,38,8.2_frequencia_manutencao,3.0
1518,38,8.3_indice_reparabilidade,2.0
1519,38,8.4_tempo_montagem,3.0
1520,38,8.5_ciclo_vida_material,3.0
1521,39,1.1_precisao_basica,4.0
1522,39,1.2_calibracao,5.0
1523,39,1.3_estabilidade_leitura,4.0
1524,39,1.4_latencia_sinal,5.0
1525,39,1.5_relacao_sinal_ruido,4.0
1526,39,2.1_custo_bom,3.0
1527,39,2.2_custo_opex,3.0
1528,39,2.3_tempo_deploy,3.0
1529,39,2.4_escalabilidade_fabril,3.0
1530,39,2.5_competitividade_preco,5.0
1531,39,3.1_mtbf_teorico,4.0
1532,39,3.2_tratamento_erros,4.0
1533,39,3.3_estabilidade_firmware,3.0
1534,39,3.4_tempo_recuperacao,5.0
1535,39,3.5_stress_test,4.0
1536,39,4.1_tempo_instalacao,3.0
1537,39,4.2_facilidade_config,3.0
1538,39,4.3_clareza_dashboard,3.0
1539,39,4.4_feedback_usuario,3.0
1540,39,4.5_doc_tecnica,5.0
1541,39,5.1_autonomia_bateria,3.0
1542,39,5.2_eficiencia_carga,5.0
1543,39,5.3_consumo_standby,5.0
1544,39,5.4_dimensionamento_fonte,3.0
1545,39,5.5_modo_sleep,4.0
1546,39,6.1_protecao_ip_agua,4.0
1547,39,6.2_resistencia_termica,3.0
1548,39,6.3_integridade_mecanica,3.0
1549,39,6.4_resistencia_impacto,4.0
1550,39,6.5_durabilidade_conector,5.0
1551,39,7.1_perda_pacotes,5.0
1552,39,7.2_latencia_nuvem,4.0
1553,39,7.3_integridade_backup,5.0
1554,39,7.4_resiliencia_api,3.0
1555,39,7.5_seguranca_cripto,5.0
1556,39,8.1_risco_supply_chain,3.0
1557,39,8.2_frequencia_manutencao,3.0
1558,39,8.3_indice_reparabilidade,3.0
1559,39,8.4_tempo_montagem,4.0
1560,39,8.5_ciclo_vida_material,5.0
1561,40,1.1_precisao_basica,5.0
1562,40,1.2_calibracao,5.0
1563,40,1.3_estabilidade_leitura,3.0
1564,40,1.4_latencia_sinal,5.0
1565,40,1.5_relacao_sinal_ruido,3.0
1566,40,2.1_custo_bom,5.0
1567,40,2.2_custo_opex,4.0
1568,40,2.3_tempo_deploy,3.0
1569,40,2.4_escalabilidade_fabril,4.0
1570,40,2.5_competitividade_preco,5.0
1571,40,3.1_mtbf_teorico,3.0
1572,40,3.2_tratamento_erros,4.0
1573,40,3.3_estabilidade_firmware,4.0
1574,40,3.4_tempo_recuperacao,4.0
1575,40,3.5_stress_test,5.0
1576,40,4.1_tempo_instalacao,5.0
1577,40,4.2_facilidade_config,3.0
1578,40,4.3_clareza_dashboard,5.0
1579,40,4.4_feedback_usuario,4.0
1580,40,4.5_doc_tecnica,4.0
1581,40,5.1_autonomia_bateria,4.0
1582,40,5.2_eficiencia_carga,5.0
1583,40,5.3_consumo_standby,3.0
1584,40,5.4_dimensionamento_fonte,3.0
1585,40,5.5_modo_sleep,4.0
1586,40,6.1_protecao_ip_agua,5.0
1587,40,6.2_resistencia_termica,5.0
1588,40,6.3_integridade_mecanica,5.0
1589,40,6.4_resistencia_impacto,3.0
1590,40,6.5_durabilidade_conector,5.0
1591,40,7.1_perda_pacotes,5.0
1592,40,7.2_latencia_nuvem,5.0
1593,40,7.3_integridade_backup,4.0
1594,40,7.4_resiliencia_api,3.0
1595,40,7.5_seguranca_cripto,4.0
1596,40,8.1_risco_supply_chain,3.0
1597,40,8.2_frequencia_manutencao,5.0
1598,40,8.3_indice_reparabilidade,4.0
1599,40,8.4_tempo_montagem,3.0
1600,40,8.5_ciclo_vida_material,4.0
1601,41,1.1_precisao_basica,4.0
1602,41,1.2_calibracao,3.0
1603,41,1.3_estabilidade_leitura,5.0
1604,41,1.4_latencia_sinal,4.0
1605,41,1.5_relacao_sinal_ruido,5.0
1606,41,2.1_custo_bom,4.0
1607,41,2.2_custo_opex,4.0
1608,41,2.3_tempo_deploy,5.0
1609,41,2.4_escalabilidade_fabril,5.0
1610,41,2.5_competitividade_preco,4.0
1611,41,3.1_mtbf_teorico,4.0
1612,41,3.2_tratamento_erros,3.0
1613,41,3.3_estabilidade_firmware,4.0
1614,41,3.4_tempo_recuperacao,3.0
1615,41,3.5_stress_test,4.0
1616,41,4.1_tempo_instalacao,3.0
1617,41,4.2_facilidade_config,5.0
1618,41,4.3_clareza_dashboard,5.0
1619,41,4.4_feedback_usuario,4.0
1620,41,4.5_doc_tecnica,4.0
1621,41,5.1_autonomia_bateria,5.0
1622,41,5.2_eficiencia_carga,4.0
1623,41,5.3_consumo_standby,3.0
1624,41,5.4_dimensionamento_fonte,5.0
1625,41,5.5_modo_sleep,5.0
1626,41,6.1_protecao_ip_agua,5.0
1627,41,6.2_resistencia_termica,3.0
1628,41,6.3_integridade_mecanica,4.0
1629,41,6.4_resistencia_impacto,5.0
1630,41,6.5_durabilidade_conector,5.0
1631,41,7.1_perda_pacotes,5.0
1632,41,7.2_latencia_nuvem,5.0
1633,41,7.3_integridade_backup,3.0
1634,41,7.4_resiliencia_api,3.0
1635,41,7.5_seguranca_cripto,4.0
1636,41,8.1_risco_supply_chain,4.0
1637,41,8.2_frequencia_manutencao,5.0
1638,41,8.3_indice_reparabilidade,5.0
1639,41,8.4_tempo_montagem,4.0
1640,41,8.5_ciclo_vida_material,3.0
1641,42,1.1_precisao_basica,3.0
1642,42,1.2_calibracao,3.0
1643,42,1.3_estabilidade_leitura,3.0
1644,42,1.4_latencia_sinal,4.0
1645,42,1.5_relacao_sinal_ruido,3.0
1646,42,2.1_custo_bom,4.0
1647,42,2.2_custo_opex,5.0
1648,42,2.3_tempo_deploy,5.0
1649,42,2.4_escalabilidade_fabril,5.0
1650,42,2.5_competitividade_preco,3.0
1651,42,3.1_mtbf_teorico,3.0
1652,42,3.2_tratamento_erros,3.0
1653,42,3.3_estabilidade_firmware,3.0
1654,42,3.4_tempo_recuperacao,5.0
1655,42,3.5_stress_test,3.0
1656,42,4.1_tempo_instalacao,3.0
1657,42,4.2_facilidade_config,3.0
1658,42,4.3_clareza_dashboard,3.0
1659,42,4.4_feedback_usuario,3.0
1660,42,4.5_doc_tecnica,5.0
1661,42,5.1_autonomia_bateria,5.0
1662,42,5.2_eficiencia_carga,3.0
1663,42,5.3_consumo_standby,5.0
1664,42,5.4_dimensionamento_fonte,4.0
1665,42,5.5_modo_sleep,4.0
1666,42,6.1_protecao_ip_agua,4.0
1667,42,6.2_resistencia_termica,5.0
1668,42,6.3_integridade_mecanica,5.0
1669,42,6.4_resistencia_impacto,3.0
1670,42,6.5_durabilidade_conector,4.0
1671,42,7.1_perda_pacotes,4.0
1672,42,7.2_latencia_nuvem,5.0
1673,42,7.3_integridade_backup,5.0
1674,42,7.4_resiliencia_api,4.0
1675,42,7.5_seguranca_cripto,3.0
1676,42,8.1_risco_supply_chain,4.0
1677,42,8.2_frequencia_manutencao,3.0
1678,42,8.3_indice_reparabilidade,4.0
1679,42,8.4_tempo_montagem,3.0
1680,42,8.5_ciclo_vida_material,5.0
1681,43,1.1_precisao_basica,2.0
1682,43,1.2_calibracao,3.0
1683,43,1.3_estabilidade_leitura,1.0
1684,43,1.4_latencia_sinal,3.0
1685,43,1.5_relacao_sinal_ruido,2.0
1686,43,2.1_custo_bom,3.0
1687,43,2.2_custo_opex,3.0
1688,43,2.3_tempo_deploy,2.0
1689,43,2.4_escalabilidade_fabril,3.0
1690,43,2.5_competitividade_preco,2.0
1691,43,3.1_mtbf_teorico,2.0
1692,43,3.2_tratamento_erros,2.0
1693,43,3.3_estabilidade_firmware,2.0
1694,43,3.4_tempo_recuperacao,2.0
1695,43,3.5_stress_test,3.0
1696,43,4.1_tempo_instalacao,3.0
1697,43,4.2_facilidade_config,2.0
1698,43,4.3_clareza_dashboard,1.0
1699,43,4.4_feedback_usuario,3.0
1700,43,4.5_doc_tecnica,3.0
1701,43,5.1_autonomia_bateria,2.0
1702,43,5.2_eficiencia_carga,1.0
1703,43,5.3_consumo_standby,2.0
1704,43,5.4_dimensionamento_fonte,1.0
1705,43,5.5_modo_sleep,2.0
1706,43,6.1_protecao_ip_agua,3.0
1707,43,6.2_resistencia_termica,3.0
1708,43,6.3_integridade_mecanica,1.0
1709,43,6.4_resistencia_impacto,2.0
1710,43,6.5_durabilidade_conector,2.0
1711,43,7.1_perda_pacotes,2.0
1712,43,7.2_latencia_nuvem,1.0
1713,43,7.3_integridade_backup,2.0
1714,43,7.4_resiliencia_api,2.0
1715,43,7.5_seguranca_cripto,1.0
1716,43,8.1_risco_supply_chain,2.0
1717,43,8.2_frequencia_manutencao,3.0
1718,43,8.3_indice_reparabilidade,1.0
1719,43,8.4_tempo_montagem,1.0
1720,43,8.5_ciclo_vida_material,3.0
1721,44,1.1_precisao_basica,3.0
1722,44,1.2_calibracao,3.0
1723,44,1.3_estabilidade_leitura,4.0
1724,44,1.4_latencia_sinal,4.0
1725,44,1.5_relacao_sinal_ruido,4.0
1726,44,2.1_custo_bom,3.0
1727,44,2.2_custo_opex,3.0
1728,44,2.3_tempo_deploy,5.0
1729,44,2.4_escalabilidade_fabril,4.0
1730,44,2.5_competitividade_preco,3.0
1731,44,3.1_mtbf_teorico,4.0
1732,44,3.2_tratamento_erros,3.0
1733,44,3.3_estabilidade_firmware,4.0
1734,44,3.4_tempo_recuperacao,5.0
1735,44,3.5_stress_test,4.0
1736,44,4.1_tempo_instalacao,5.0
1737,44,4.2_facilidade_config,4.0
1738,44,4.3_clareza_dashboard,4.0
1739,44,4.4_feedback_usuario,4.0
1740,44,4.5_doc_tecnica,4.0
1741,44,5.1_autonomia_bateria,5.0
1742,44,5.2_eficiencia_carga,3.0
1743,44,5.3_consumo_standby,5.0
1744,44,5.4_dimensionamento_fonte,5.0
1745,44,5.5_modo_sleep,3.0
1746,44,6.1_protecao_ip_agua,4.0
1747,44,6.2_resistencia_termica,4.0
1748,44,6.3_integridade_mecanica,5.0
1749,44,6.4_resistencia_impacto,4.0
1750,44,6.5_durabilidade_conector,3.0
1751,44,7.1_perda_pacotes,5.0
1752,44,7.2_latencia_nuvem,5.0
1753,44,7.3_integridade_backup,4.0
1754,44,7.4_resiliencia_api,3.0
1755,44,7.5_seguranca_cripto,3.0
1756,44,8.1_risco_supply_chain,3.0
1757,44,8.2_frequencia_manutencao,3.0
1758,44,8.3_indice_reparabilidade,5.0
1759,44,8.4_tempo_montagem,5.0
1760,44,8.5_ciclo_vida_material,4.0
1761,45,1.1_precisao_basica,4.0
1762,45,1.2_calibracao,3.0
1763,45,1.3_estabilidade_leitura,3.0
1764,45,1.4_latencia_sinal,3.0
1765,45,1.5_relacao_sinal_ruido,5.0
1766,45,2.1_custo_bom,4.0
1767,45,2.2_custo_opex,4.0
1768,45,2.3_tempo_deploy,3.0
1769,45,2.4_escalabilidade_fabril,3.0
1770,45,2.5_competitividade_preco,5.0
1771,45,3.1_mtbf_teorico,4.0
1772,45,3.2_tratamento_erros,3.0
1773,45,3.3_estabilidade_firmware,5.0
1774,45,3.4_tempo_recuperacao,4.0
1775,45,3.5_stress_test,5.0
1776,45,4.1_tempo_instalacao,4.0
1777,45,4.2_facilidade_config,4.0
1778,45,4.3_clareza_dashboard,5.0
1779,45,4.4_feedback_usuario,3.0
1780,45,4.5_doc_tecnica,5.0
1781,45,5.1_autonomia_bateria,5.0
1782,45,5.2_eficiencia_carga,5.0
1783,45,5.3_consumo_standby,4.0
1784,45,5.4_dimensionamento_fonte,3.0
1785,45,5.5_modo_sleep,4.0
1786,45,6.1_protecao_ip_agua,4.0
1787,45,6.2_resistencia_termica,3.0
1788,45,6.3_integridade_mecanica,4.0
1789,45,6.4_resistencia_impacto,4.0
1790,45,6.5_durabilidade_conector,4.0
1791,45,7.1_perda_pacotes,3.0
1792,45,7.2_latencia_nuvem,5.0
1793,45,7.3_integridade_backup,5.0
1794,45,7.4_resiliencia_api,4.0
1795,45,7.5_seguranca_cripto,4.0
1796,45,8.1_risco_supply_chain,5.0
1797,45,8.2_frequencia_manutencao,4.0
1798,45,8.3_indice_reparabilidade,4.0
1799,45,8.4_tempo_montagem,3.0
1800,45,8.5_ciclo_vida_material,5.0
